store_number,store_name,dba,address,address_line_2,city,state,zip_code,country,phone_number,store_type,website_address,latitude,longitude,country_code,county,geo_accuracy
3f19f063-458a-e111-8dde-005056934050,Batesville Store And Donation Center,Goodwill Industries,110 Cherryhill Ln,,Mcarthur,OH,45651,United States,(740) 702-4000,"Donation Center,retail Store",Http://www.gwisco.org/,39.2485374,-82.4898985,US,Vinton,STREET_ADDRESS: ROOFTOP
34033d87-1a96-eb11-80f1-00505689ac90,Lawrenceburg Store And Donation Center,Goodwill Industries,1910 Robinson Ave.,,Portsmouth,OH,45662,United States,(740) 354-2897,"Donation Center,retail Store",Http://www.gesmv.org,38.73939612,-82.97679713,US,Greenup,AGGDATA_VERIFIED: ROOFTOP
D04b2ec9-1e96-eb11-80f1-00505689ac90,Union Donation Center,Goodwill Industries,367 County Road 406,,South Point,OH,45680,United States,(740) 894-0101,"Donation Center,retail Store",Http://www.gesmv.org,38.42105268,-82.50637593,US,Cabell,AGGDATA_VERIFIED: ROOFTOP
3d321afb-1dd6-ec11-80fd-00505689ac90,Corydon Goodwill Store,Goodwill Industries,10954 Us 23e,,Waverly,OH,45690,United States,(740) 702-4000,"Donation Center,retail Store",Http://www.gwisco.org/,39.10956123,-82.99668125,US,Pike,AGGDATA_VERIFIED: ROOFTOP
42027b79-1fd6-ec11-80fd-00505689ac90,Floyds Knobs Goodwill Store,Goodwill Industries,"175 Columbus Road, Suite 101",,Athens,OH,45701,United States,(740) 702-4000,"Donation Center,retail Store",Http://www.gwisco.org/,39.35451365,-82.09964031,US,Athens,AGGDATA_VERIFIED: ROOFTOP
572d7c72-332b-ea11-80e3-00505689ac90,Goodwill Outlet Store-clarksville,Goodwill Industries,1303 Colegate Dr. Suite B,,Marietta,OH,45750,United States,(740) 373-1304,"Donation Center,retail Store",Http://www.ohwvagoodwill.org/,39.44113629,-81.44883647,US,Washington,AGGDATA_VERIFIED: ROOFTOP
8482f55d-458a-e111-8dde-005056934050,Clarksville Store,Goodwill Industries,2100 Harding Hwy,,Lima,OH,45804,United States,(419) 224-0091,"Donation Center,retail Store",Http://www.gesmv.org,40.72824308,-84.06801488,US,Allen,AGGDATA_VERIFIED: ROOFTOP
7f6478ed-458a-e111-8dde-005056934050,Jeffersonville Store,Goodwill Industries,2350 Allentown Road,,Lima,OH,45805,United States,(419) 999-0025,"Donation Center,retail Store",Http://www.gesmv.org,40.75003869,-84.15089121,US,Allen,AGGDATA_VERIFIED: ROOFTOP
2e6578ed-458a-e111-8dde-005056934050,New Albany Store,Goodwill Industries,2350 Allentown Road,,Lima,OH,45805,United States,(419) 228-4821,Career Services,Http://www.gesmv.org,40.75003869,-84.15089121,US,Allen,AGGDATA_VERIFIED: ROOFTOP
7d1fd719-352b-ea11-80e3-00505689ac90,Grant Line Road Goodwill Store,Goodwill Industries,1170 Indiana Avenue,,St. Marys,OH,45822,United States,,"Donation Center,retail Store",Http://www.gesmv.org,40.552631,-84.405014,US,Auglaize,PREMISE: ROOFTOP
1ade83db-458a-e111-8dde-005056934050,Salem Store,Goodwill Industries,2030 Holiday Drive,,Celina,OH,45822,United States,(567) 890-2000,"Donation Center,retail Store",Http://www.gesmv.org,40.55730084,-84.53700526,US,Mercer,AGGDATA_VERIFIED: ROOFTOP
Cbbe38c7-a5a7-e811-80dd-00505689ac90,Scottsburg Goodwill Store,Goodwill Industries,1925 Tiffin Ave.,,Findlay,OH,45840,United States,(419) 424-1361,"Donation Center,retail Store",Http://www.goodwillnwohio.com,41.05183552,-83.61078285,US,Hancock,AGGDATA_VERIFIED: ROOFTOP
3fb674f9-458a-e111-8dde-005056934050,Columbus Goodwill Store,Goodwill Industries,820 N. Locust Street,,Ottawa,OH,45875,United States,(419) 523-3412,"Donation Center,retail Store",Http://www.goodwillnwohio.com,41.02777047,-84.04315744,US,Putnam,AGGDATA_VERIFIED: ROOFTOP
0d204796-7ada-e511-a94f-005056890337,Columbus West Goodwill Store,Goodwill Industries,206 Towne Center Blvd.,,Van Wert,OH,45891,United States,(419) 238-7910,"Donation Center,retail Store",Http://www.gesmv.org,40.88633197,-84.57781888,US,Van Wert,AGGDATA_VERIFIED: ROOFTOP
Ad0e7a6d-a4a7-e811-80dd-00505689ac90,Greensburg Goodwill Store,Goodwill Industries,1240 Bellefontaine Street,,Wapakoneta,OH,45895,United States,(419) 738-5071,"Donation Center,retail Store",Http://www.gesmv.org,40.56594741,-84.17852819,US,Auglaize,AGGDATA_VERIFIED: ROOFTOP
E3045d79-1dd6-ec11-80fd-00505689ac90,Madison Goodwill Store,Goodwill Industries,4909 S. Scatterfield R.,,Anderson,IN,46013,United States,(765) 642-9141,"Donation Center,retail Store",Http://www.goodwillindy.org,40.065115,-85.653392,US,Madison,PREMISE: ROOFTOP
94eb6cff-458a-e111-8dde-005056934050,North Vernon Store,Goodwill Industries,1617 E. 151st St.,,Carmel,IN,46032,United States,(317) 844-1021,"Donation Center,retail Store",Http://www.goodwillindy.org,40.00677864,-86.12957373,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
3051053a-458a-e111-8dde-005056934050,Seymour Store,Goodwill Industries,10491 Walnut Creek Drive,,Carmel,IN,46032,United States,(317) 876-0096,"Donation Center,retail Store",Http://www.goodwillindy.org,39.93865043,-86.23374168,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
7dc57c74-493e-e411-acf1-0050568924e6,Muncie-south Goodwill Store,Goodwill Industries,1122 Keystone Way,,Carmel,IN,46032,United States,(317) 587-0281,"Donation Center,retail Store",Http://www.goodwillindy.org,39.96099284,-86.11574292,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
B15ea7b1-458a-e111-8dde-005056934050,Muncie Goodwill Store,Goodwill Industries,11561 Geist Pavilion Dr. Suite 104,,Fishers,IN,46037,United States,(317) 863-0818,"Donation Center,retail Store",Http://www.goodwillindy.org,39.95687419,-85.91579153,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
A8268021-5d45-e411-acf1-0050568924e6,Connersville Goodwill Store,Goodwill Industries,12727 Parkside Drive,,Fishers,IN,46038,United States,(317) 842-1086,"Donation Center,retail Store",Http://www.goodwillindy.org,39.97303735,-86.00164694,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
124dfd57-458a-e111-8dde-005056934050,New Castle Goodwill Store,Goodwill Industries,7440 Fishers Station Drive,,Fishers,IN,46038,United States,(317) 845-9264,"Donation Center,retail Store",Http://www.goodwillindy.org,39.95878315,-86.03827269,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
9d82f55d-458a-e111-8dde-005056934050,Richmond Goodwill Store,Goodwill Industries,1911 E. Wabash St.,,Frankfort,IN,46041,United States,(765) 659-1388,Donation Center,Http://www.goodwillindy.org,40.27784551,-86.4907605,US,Clinton,AGGDATA_VERIFIED: ROOFTOP
Beae9153-3c12-e611-8cdc-005056890337,East Bloomington Goodwill Store,Goodwill Industries,1950 E. Walnut St.,,Frankfort,IN,46041,United States,(765) 650-4062,"Donation Center,retail Store",Http://www.goodwillindy.org,40.279511,-86.490249,US,Clinton,STREET_ADDRESS: ROOFTOP
954fd37b-458a-e111-8dde-005056934050,Bloomington Goodwill Store,Goodwill Industries,2480 N. Lebanon St.,,Lebanon,IN,46052,United States,(765) 482-3870,"Donation Center,retail Store",Http://www.goodwillindy.org,40.07394895,-86.47601157,US,Boone,AGGDATA_VERIFIED: ROOFTOP
Ab137ce1-458a-e111-8dde-005056934050,Bedford Store,Goodwill Industries,16650 Mercantile Blvd.,,Noblesville,IN,46060,United States,(317) 773-6945,"Donation Center,retail Store",Http://www.goodwillindy.org,40.03107958,-85.99176659,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
Fef0e1b2-55cb-e911-80e2-00505689ac90,Linton,Goodwill Industries,17404 Carey Road,,Westfield,IN,46074,United States,(317) 867-1516,"Donation Center,retail Store",Http://www.goodwillindy.org,40.04081986,-86.10973259,US,Hamilton,AGGDATA_VERIFIED: ROOFTOP
7e6563dd-b24d-ea11-80e3-00505689ac90,Washington Store,Goodwill Industries,6065 S. Main St.,,Whitestown,IN,46075,United States,(317) 769-5253,"Donation Center,retail Store",Http://www.goodwillindy.org,39.95198576,-86.34440912,US,Boone,AGGDATA_VERIFIED: ROOFTOP
C7e49bc3-458a-e111-8dde-005056934050,Jasper Store,Goodwill Industries,11 E. Garner Road,,Brownsburg,IN,46112,United States,(317) 858-0476,"Donation Center,retail Store",Http://www.goodwillindy.org,39.86492661,-86.39123915,US,Hendricks,AGGDATA_VERIFIED: ROOFTOP
7e448525-0bfd-e611-bbdb-005056890337,Tell City Store,Goodwill Industries,10333 Prosperity Circle,,Camby,IN,46113,United States,(317) 821-9035,"Donation Center,retail Store",Http://www.goodwillindy.org,39.63652278,-86.33904587,US,Marion,AGGDATA_VERIFIED: ROOFTOP
39a30146-458a-e111-8dde-005056934050,Vincennes Store,Goodwill Industries,8 Ridge Avenue,,Danville,IN,46122,United States,,"Donation Center,retail Store",Http://www.goodwillindy.org,39.761091,-86.489673,US,Hendricks,PREMISE: ROOFTOP
3139fc4b-458a-e111-8dde-005056934050,Boonville Store,Goodwill Industries,193 Avon Village Pkwy.,,Avon,IN,46123,United States,(317) 271-6317,"Donation Center,retail Store",Http://www.goodwillindy.org,39.766131,-86.356986,US,Hendricks,PREMISE: ROOFTOP
281adb75-458a-e111-8dde-005056934050,Newburgh Mobile Donation Center,Goodwill Industries,1530 N. Morton St.,,Franklin,IN,46131,United States,(317) 736-4809,"Donation Center,retail Store",Http://www.goodwillindy.org,39.49146234,-86.06520574,US,Johnson,AGGDATA_VERIFIED: ROOFTOP
6039fc4b-458a-e111-8dde-005056934050,Princeton Store,Goodwill Industries,1021 Indianapolis Rd,,Greencastle,IN,46135,United States,(765) 653-6587,"Donation Center,retail Store",Http://www.wvgoodwill.org,39.64720991,-86.83845725,US,Putnam,AGGDATA_VERIFIED: ROOFTOP
274789d5-458a-e111-8dde-005056934050,First Avenue Store,Goodwill Industries,1772 Muskegon Lane,,Greenfield,IN,46140,United States,(317) 468-0473,"Donation Center,retail Store",Http://www.goodwillindy.org,39.80926647,-85.77223412,US,Hancock,AGGDATA_VERIFIED: ROOFTOP
8551053a-458a-e111-8dde-005056934050,West Side Store,Goodwill Industries,709 U.s. Highway 31 N.,,Greenwood,IN,46142,United States,(317) 898-3129,"Donation Center,retail Store",Http://www.goodwillindy.org,39.6263738,-86.11794552,US,Johnson,AGGDATA_VERIFIED: ROOFTOP
5184e06f-458a-e111-8dde-005056934050,"Evansville Goodwill Industries, Inc.",Goodwill Industries,3133 W. Stones Crossing Road,,Greenwood,IN,46143,United States,(317) 999-6727,"Donation Center,retail Store",Http://www.goodwillindy.org,39.57716321,-86.16142631,US,Johnson,AGGDATA_VERIFIED: ROOFTOP
5d1adb75-458a-e111-8dde-005056934050,"Wabash Valley Goodwill Industries, Inc.",Goodwill Industries,989 N. Emerson Avenue,,Greenwood,IN,46143,United States,(317) 889-0319,"Donation Center,retail Store",Http://www.goodwillindy.org,39.62996824,-86.07908436,US,Marion,AGGDATA_VERIFIED: ROOFTOP
8f445021-0d3a-e211-bd7d-005056934050,Wabash Store,Goodwill Industries,927 N Emerson Ave,,Greenwood,IN,46143,United States,(317) 999-6729,Outlet Store,Http://www.goodwillindy.org,39.630089,-86.079091,US,Marion,PREMISE: ROOFTOP
Aef4a1b7-458a-e111-8dde-005056934050,Terre Haute Ii,Goodwill Industries,75 Bills Blvd.,,Martinsville,IN,46151,United States,(765) 349-0009,"Donation Center,retail Store",Http://www.goodwillindy.org,39.4079744,-86.42716135,US,Morgan,AGGDATA_VERIFIED: ROOFTOP
D20b0740-458a-e111-8dde-005056934050,219 W National Ave Store,Goodwill Industries,3724 Shady Lane,,Plainfield,IN,46168,United States,(317) 839-9212,"Donation Center,retail Store",Http://www.goodwillindy.org,39.715857,-86.36684039,US,Hendricks,AGGDATA_VERIFIED: ROOFTOP
Eeb08ecf-458a-e111-8dde-005056934050,800 W Wolfe St Store,Goodwill Industries,1548 N. Main St.,,Rushville,IN,46173,United States,(765) 932-4545,"Donation Center,retail Store",Http://www.goodwillindy.org,39.62503862,-85.44357695,US,Rush,AGGDATA_VERIFIED: ROOFTOP
9b66aaab-458a-e111-8dde-005056934050,Lafayette Goodwill Store,Goodwill Industries,570 Saraina Road,,Shelbyville,IN,46176,United States,(317) 392-3988,"Donation Center,retail Store",Http://www.goodwillindy.org,39.5172409,-85.7524849,US,Shelby,AGGDATA_VERIFIED: ROOFTOP
8f38b59f-458a-e111-8dde-005056934050,West Lafayette Goodwill Store,Goodwill Industries,1260 Shelby St.,,Indianapolis,IN,46203,United States,(317) 999-6740,"Donation Center,retail Store",Http://www.goodwillindy.org,39.7538681,-86.1491009,US,Marion,STREET_ADDRESS: ROOFTOP
A839fc4b-458a-e111-8dde-005056934050,Lafayette-south Goodwill Store,Goodwill Industries,8011 S. Meridian St.,,Indianapolis,IN,46217,United States,(317) 883-1659,"Donation Center,retail Store",Http://www.goodwillindy.org,39.65125734,-86.15713106,US,Johnson,AGGDATA_VERIFIED: ROOFTOP
E14fd37b-458a-e111-8dde-005056934050,Crawfordsville Goodwill Store,Goodwill Industries,2950 E. 38th St.,,Indianapolis,IN,46218,United States,(317) 999-6742,"Donation Center,retail Store",Http://www.goodwillindy.org,39.825469,-86.113487,US,Marion,PREMISE: ROOFTOP
A51adb75-458a-e111-8dde-005056934050,Marysville,Goodwill Industries,6110 N. Keystone Ave.,,Indianapolis,IN,46220,United States,(317) 253-0190,"Donation Center,retail Store",Http://www.goodwillindy.org,39.86613625,-86.12417713,US,Marion,AGGDATA_VERIFIED: ROOFTOP
354ea1bd-458a-e111-8dde-005056934050,Fort Gratiot Store,Goodwill Industries,1635 West Michigan Street,,Indianapolis,IN,46222,United States,(317) 524-4313,Donation Center,Http://www.goodwillindy.org,39.77427615,-86.19176747,US,Marion,AGGDATA_VERIFIED: ROOFTOP
6151053a-458a-e111-8dde-005056934050,"Goodwill Industries Of St. Clair County, Inc.",Goodwill Industries,6145 Crawfordsville Road,,Speedway,IN,46224,United States,(317) 240-2817,"Donation Center,retail Store",Http://www.goodwillindy.org,39.79931469,-86.26883939,US,Marion,AGGDATA_VERIFIED: ROOFTOP
615104fa-270e-ef11-8117-00505689ac90,Madison Heights Donated Goods,Goodwill Industries,4105 North Franklin Road,,Indianapolis,IN,46226,United States,(317) 542-0634,"Donation Center,outlet Store",Http://www.goodwillindy.org,39.8320187,-86.0258323,US,Marion,AGGDATA_VERIFIED: ROOFTOP
477f8fc1-290e-ef11-8117-00505689ac90,Southfield Donated Goods,Goodwill Industries,"4200 S. East Street, Suite 27a",,Indianapolis,IN,46227,United States,(317) 786-5358,"Donation Center,retail Store",Http://www.goodwillindy.org,39.7036085,-86.15267007,US,Marion,AGGDATA_VERIFIED: ROOFTOP
09f5a1b7-458a-e111-8dde-005056934050,Chelsea Adc,Goodwill Industries,10499 E. Washington Street,,Indianapolis,IN,46229,United States,(317) 898-3129,"Donation Center,retail Store",Http://www.goodwillindy.org,39.77471344,-85.98052908,US,Marion,AGGDATA_VERIFIED: ROOFTOP
09ac2f91-fa32-e211-bd7d-005056934050,Dearborn Donated Goods,Goodwill Industries,5720 N. Sunnyside Road,,Indianapolis,IN,46235,United States,(317) 823-8057,"Donation Center,retail Store",Http://www.goodwillindy.org,39.85887221,-85.9736012,US,Marion,AGGDATA_VERIFIED: ROOFTOP
58d3c49c-f614-e911-80df-00505689ac90,Dundee Store,Goodwill Industries,6775 S. Emerson Ave.,,Southport,IN,46237,United States,(317) 783-2942,"Donation Center,retail Store",Http://www.goodwillindy.org,39.66861347,-86.08051091,US,Marion,AGGDATA_VERIFIED: ROOFTOP
6d51053a-458a-e111-8dde-005056934050,Lambertville Store,Goodwill Industries,1520 E. 86th St. Nora Corners,,Indianapolis,IN,46240,United States,(317) 569-1551,"Donation Center,retail Store",Http://www.goodwillindy.org,39.91385349,-86.13377105,US,Marion,AGGDATA_VERIFIED: ROOFTOP
F0be913b-31cf-e411-b4ab-0050568924e6,Livonia Donated Goods,Goodwill Industries,6650 W. Washington St.,,Indianapolis,IN,46241,United States,(317) 481-9355,"Donation Center,outlet Store",Http://www.goodwillindy.org,39.74723817,-86.27708316,US,Marion,AGGDATA_VERIFIED: ROOFTOP
66e6cd81-458a-e111-8dde-005056934050,Monroe Store,Goodwill Industries,5640 W. Washington St.,,Indianapolis,IN,46241,United States,(317) 241-2409,"Donation Center,retail Store",Http://www.goodwillindy.org,39.75125615,-86.25667088,US,Marion,AGGDATA_VERIFIED: ROOFTOP
F16dada5-458a-e111-8dde-005056934050,Saline Store,Goodwill Industries,"6302 E. 82nd St., Suite 100",,Indianapolis,IN,46250,United States,(317) 845-5229,"Donation Center,retail Store",Http://www.goodwillindy.org,39.90835072,-86.05962932,US,Marion,AGGDATA_VERIFIED: ROOFTOP
387b5735-e8b2-ed11-8107-00505689ac90,Temperance Bookstore,Goodwill Industries,4420 Lafayette Road,,Indianapolis,IN,46254,United States,(317) 297-0488,"Donation Center,retail Store",Http://www.goodwillindy.org,39.83545378,-86.24713697,US,Marion,AGGDATA_VERIFIED: ROOFTOP
14145b33-33cf-e411-b4ab-0050568924e6,Woodhaven Donated Goods,Goodwill Industries,9510 Corporation Drive,,Indianapolis,IN,46256,United States,(317) 842-8080,"Donation Center,retail Store",Http://www.goodwillindy.org,39.9252215,-86.0336068,US,Marion,AGGDATA_VERIFIED: ROOFTOP
Ae6c7be7-458a-e111-8dde-005056934050,Canton Donated Goods,Goodwill Industries,8450 N. Michigan Road,,Indianapolis,IN,46268,United States,(317) 334-0635,"Donation Center,retail Store",Http://www.goodwillindy.org,39.90980919,-86.22357247,US,Marion,AGGDATA_VERIFIED: ROOFTOP
Aee35145-65b6-e611-bbdb-005056890337,Ypsilanti Donated Goods,Goodwill Industries,10645 Randolph Street,,Crown Point,IN,46307,United States,,Donation Center,Http://www.goodwill-ni.org,41.45001256,-87.36248883,US,Lake,AGGDATA_VERIFIED: ROOFTOP
Cf5f3124-84a3-e311-9471-0050568924e6,Oxford Store And Donation Site-2014,Goodwill Industries,909 Joliet St.,,Dyer,IN,46311,United States,(219) 227-8304,"Donation Center,retail Store",Http://www.goodwill-ni.org,41.49450924,-87.50585793,US,Lake,AGGDATA_VERIFIED: ROOFTOP
65a1d14d-20ac-e311-baa3-0050568924e6,Commerce Donated Goods,Goodwill Industries,1601 West 45th Ave.,,Griffith,IN,46319,United States,(219) 513-9307,"Career Services,donation Center,retail Store",Http://www.goodwill-ni.org,41.53664874,-87.44551426,US,Lake,AGGDATA_VERIFIED: ROOFTOP
42869f61-85a3-e311-9471-0050568924e6,Bad Axe Retail Store And Donation Center,Goodwill Industries,7868 E Ridge Rd,,Hobart,IN,46342,United States,(219) 962-4848,"Donation Center,retail Store",Http://www.goodwill-ni.org,41.55206108,-87.24333119,US,Lake,AGGDATA_VERIFIED: ROOFTOP
Aee5eeef-8b28-ed11-8101-00505689ac90,Birch Run Store And Donation Center,Goodwill Industries,55 Pine Lake,,Laporte,IN,46350,United States,,Donation Center,Http://www.goodwill-ni.org,41.6265012,-86.68974655,US,Laporte,AGGDATA_VERIFIED: ROOFTOP
C851053a-458a-e111-8dde-005056934050,Clio Store And Donation Site,Goodwill Industries,1509 E. Lincolnway,,Laporte,IN,46350,United States,(219) 325-3857,"Donation Center,retail Store",Http://www.goodwill-ni.org,41.62650207,-86.68974638,US,Laporte,AGGDATA_VERIFIED: ROOFTOP
E4e5a938-7a14-eb11-80eb-00505689ac90,Davison Adc,Goodwill Industries,1450 St. Road 2 West,,Laporte,IN,46350,United States,,Donation Center,Http://www.goodwill-ni.org,41.59988177,-86.73534575,US,Laporte,AGGDATA_VERIFIED: ROOFTOP
4fe6cd81-458a-e111-8dde-005056934050,Fenton Store And Donation Site,Goodwill Industries,3822 Franklin Street,,Michigan City,IN,46360,United States,(219) 878-1935,"Donation Center,retail Store",Http://www.goodwill-ni.org,41.68457905,-86.89308582,US,Laporte,AGGDATA_VERIFIED: ROOFTOP
4d4789d5-458a-e111-8dde-005056934050,Flushing Donation Center,Goodwill Industries,5200 Franklin St,,Michigan City,IN,46360,United States,,Donation Center,Http://www.goodwill-ni.org,41.67363349,-86.89149838,US,Laporte,AGGDATA_VERIFIED: ROOFTOP
C44aa9d9-84a3-e311-9471-0050568924e6,Goodrich Store And Donation Center,Goodwill Industries,Us 12 & Karwick Rd,,Michigan City,IN,46360,United States,,Donation Center,Http://www.goodwill-ni.org,41.73405282,-86.85755576,US,Laporte,AGGDATA_VERIFIED: ROOFTOP
B831f951-458a-e111-8dde-005056934050,Grand Blanc Donation Center,Goodwill Industries,5906 Lute Rd.,,Portage,IN,46368,United States,(219) 764-9619,"Donation Center,retail Store",Http://www.goodwill-ni.org,41.55853937,-87.18436835,US,Porter,AGGDATA_VERIFIED: ROOFTOP
1584e06f-458a-e111-8dde-005056934050,Holly Retail Store And Donation Site,Goodwill Industries,10021 Earl Dr.,,St. John,IN,46373,United States,,"Donation Center,retail Store",Http://www.goodwill-ni.org,41.43678306,-87.46767802,US,Lake,AGGDATA_VERIFIED: ROOFTOP
